PUBLISH_DATE,TRADING_NAME,BRAND_DESCRIPTION,PRODUCT_DESCRIPTION,PRODUCT_PRICE,ADDRESS,LOCATION,POSTCODE,AREA_DESCRIPTION,REGION_DESCRIPTION,
01/06/2022,7-Eleven Middle Swan,7-Eleven,98 RON,235.9,40-42 Great Northern Hwy,MIDDLE SWAN,6056,East/Hills,Metro,
01/06/2022,7-Eleven Midland,7-Eleven,ULP,215.9,8 Clayton St,MIDLAND,6056,East/Hills,Metro,
01/06/2022,7-Eleven Midland,7-Eleven,Brand Diesel,199.5,8 Clayton St,MIDLAND,6056,East/Hills,Metro,
01/06/2022,7-Eleven Midland,7-Eleven,PULP,227.9,8 Clayton St,MIDLAND,6056,East/Hills,Metro,
01/06/2022,7-Eleven Midland,7-Eleven,98 RON,235.9,8 Clayton St,MIDLAND,6056,East/Hills,Metro,
01/06/2022,7-Eleven Midvale,7-Eleven,ULP,215.9,83 Farrall Rd,MIDVALE,6056,East/Hills,Metro,
01/06/2022,7-Eleven Midvale,7-Eleven,Brand Diesel,205.9,83 Farrall Rd,MIDVALE,6056,East/Hills,Metro,
01/06/2022,7-Eleven Midvale,7-Eleven,PULP,227.9,83 Farrall Rd,MIDVALE,6056,East/Hills,Metro,
01/06/2022,7-Eleven Midvale,7-Eleven,98 RON,235.9,83 Farrall Rd,MIDVALE,6056,East/Hills,Metro,
01/06/2022,7-Eleven Morley,7-Eleven,ULP,215.9,162 Russell St,MORLEY,6062,North of River,Metro,
01/06/2022,7-Eleven Morley,7-Eleven,Brand Diesel,202.9,162 Russell St,MORLEY,6062,North of River,Metro,
01/06/2022,7-Eleven Morley,7-Eleven,PULP,227.9,162 Russell St,MORLEY,6062,North of River,Metro,
01/06/2022,7-Eleven Morley,7-Eleven,98 RON,235.9,162 Russell St,MORLEY,6062,North of River,Metro,
01/06/2022,7-Eleven Queens Park,7-Eleven,ULP,215.9,235 Welshpool Rd,QUEENS PARK,6107,South of River,Metro,
01/06/2022,7-Eleven Queens Park,7-Eleven,Brand Diesel,203.9,235 Welshpool Rd,QUEENS PARK,6107,South of River,Metro,
01/06/2022,7-Eleven Queens Park,7-Eleven,PULP,227.9,235 Welshpool Rd,QUEENS PARK,6107,South of River,Metro,
01/06/2022,7-Eleven Queens Park,7-Eleven,98 RON,235.9,235 Welshpool Rd,QUEENS PARK,6107,South of River,Metro,
01/06/2022,7-Eleven Rockingham Central,7-Eleven,ULP,215.9,2 Sepia Ct,ROCKINGHAM,6168,South of River,Metro,
01/06/2022,7-Eleven Rockingham Central,7-Eleven,Brand Diesel,204.9,2 Sepia Ct,ROCKINGHAM,6168,South of River,Metro,
01/06/2022,7-Eleven Rockingham Central,7-Eleven,PULP,227.9,2 Sepia Ct,ROCKINGHAM,6168,South of River,Metro,
01/06/2022,7-Eleven Rockingham Central,7-Eleven,98 RON,235.9,2 Sepia Ct,ROCKINGHAM,6168,South of River,Metro,
01/06/2022,7-Eleven Rockingham,7-Eleven,ULP,215.9,129 Dixon Rd,EAST ROCKINGHAM,6168,South of River,Metro,
01/06/2022,7-Eleven Rockingham,7-Eleven,Brand Diesel,205.9,129 Dixon Rd,EAST ROCKINGHAM,6168,South of River,Metro,
01/06/2022,7-Eleven Rockingham,7-Eleven,PULP,227.9,129 Dixon Rd,EAST ROCKINGHAM,6168,South of River,Metro,
01/06/2022,7-Eleven Rockingham,7-Eleven,98 RON,235.9,129 Dixon Rd,EAST ROCKINGHAM,6168,South of River,Metro,
01/06/2022,7-Eleven Southern River,7-Eleven,ULP,189.9,481 Balfour St,SOUTHERN RIVER,6110,South of River,Metro,
01/06/2022,7-Eleven Southern River,7-Eleven,Brand Diesel,203.9,481 Balfour St,SOUTHERN RIVER,6110,South of River,Metro,
01/06/2022,7-Eleven Southern River,7-Eleven,PULP,201.9,481 Balfour St,SOUTHERN RIVER,6110,South of River,Metro,
01/06/2022,7-Eleven Southern River,7-Eleven,98 RON,209.9,481 Balfour St,SOUTHERN RIVER,6110,South of River,Metro,
01/06/2022,7-Eleven Stirling,7-Eleven,ULP,215.9,377 Wanneroo Rd,BALCATTA,6021,North of River,Metro,
01/06/2022,7-Eleven Stirling,7-Eleven,Brand Diesel,205.9,377 Wanneroo Rd,BALCATTA,6021,North of River,Metro,
01/06/2022,7-Eleven Stirling,7-Eleven,PULP,227.9,377 Wanneroo Rd,BALCATTA,6021,North of River,Metro,
01/06/2022,7-Eleven Stirling,7-Eleven,98 RON,235.9,377 Wanneroo Rd,BALCATTA,6021,North of River,Metro,
01/06/2022,7-Eleven Success,7-Eleven,ULP,195.9,660 Beeliar Dr,SUCCESS,6164,South of River,Metro,
01/06/2022,7-Eleven Success,7-Eleven,Brand Diesel,204.9,660 Beeliar Dr,SUCCESS,6164,South of River,Metro,
01/06/2022,7-Eleven Success,7-Eleven,PULP,207.9,660 Beeliar Dr,SUCCESS,6164,South of River,Metro,
01/06/2022,7-Eleven Success,7-Eleven,98 RON,215.9,660 Beeliar Dr,SUCCESS,6164,South of River,Metro,
01/06/2022,7-Eleven Thornlie,7-Eleven,ULP,215.9,125 Murdoch Rd,THORNLIE,6108,South of River,Metro,
01/06/2022,7-Eleven Thornlie,7-Eleven,Brand Diesel,205.9,125 Murdoch Rd,THORNLIE,6108,South of River,Metro,
01/06/2022,7-Eleven Thornlie,7-Eleven,PULP,227.9,125 Murdoch Rd,THORNLIE,6108,South of River,Metro,
01/06/2022,7-Eleven Thornlie,7-Eleven,98 RON,235.9,125 Murdoch Rd,THORNLIE,6108,South of River,Metro,
01/06/2022,7-Eleven Treendale,7-Eleven,ULP,192.7,147-149 Grand Ent,AUSTRALIND,6233,Harvey,South-West,
01/06/2022,7-Eleven Treendale,7-Eleven,Brand Diesel,205.5,147-149 Grand Ent,AUSTRALIND,6233,Harvey,South-West,
01/06/2022,7-Eleven Treendale,7-Eleven,PULP,204.7,147-149 Grand Ent,AUSTRALIND,6233,Harvey,South-West,
01/06/2022,7-Eleven Treendale,7-Eleven,98 RON,212.7,147-149 Grand Ent,AUSTRALIND,6233,Harvey,South-West,
01/06/2022,7-Eleven Wangara,7-Eleven,ULP,189.9,79 Gnangara Rd,WANGARA,6065,North of River,Metro,
01/06/2022,7-Eleven Wangara,7-Eleven,Brand Diesel,199.9,79 Gnangara Rd,WANGARA,6065,North of River,Metro,
01/06/2022,7-Eleven Wangara,7-Eleven,PULP,201.9,79 Gnangara Rd,WANGARA,6065,North of River,Metro,
01/06/2022,7-Eleven Wangara,7-Eleven,98 RON,209.9,79 Gnangara Rd,WANGARA,6065,North of River,Metro,
01/06/2022,7-Eleven Wanneroo South,7-Eleven,ULP,215.9,929-931 Wanneroo Rd,WANNEROO,6065,North of River,Metro,
01/06/2022,7-Eleven Wanneroo South,7-Eleven,Brand Diesel,199.9,929-931 Wanneroo Rd,WANNEROO,6065,North of River,Metro,
01/06/2022,7-Eleven Wanneroo South,7-Eleven,PULP,227.9,929-931 Wanneroo Rd,WANNEROO,6065,North of River,Metro,
01/06/2022,7-Eleven Wanneroo South,7-Eleven,98 RON,235.9,929-931 Wanneroo Rd,WANNEROO,6065,North of River,Metro,
01/06/2022,7-Eleven Wanneroo,7-Eleven,ULP,215.9,990 Wanneroo Rd,WANNEROO,6065,North of River,Metro,
01/06/2022,7-Eleven Wanneroo,7-Eleven,Brand Diesel,199.9,990 Wanneroo Rd,WANNEROO,6065,North of River,Metro,
01/06/2022,7-Eleven Wanneroo,7-Eleven,PULP,227.9,990 Wanneroo Rd,WANNEROO,6065,North of River,Metro,
01/06/2022,7-Eleven Wanneroo,7-Eleven,98 RON,235.9,990 Wanneroo Rd,WANNEROO,6065,North of River,Metro,
01/06/2022,7-Eleven Wattle Grove,7-Eleven,ULP,212.9,332 Hale Rd,WATTLE GROVE,6107,East/Hills,Metro,
01/06/2022,7-Eleven Wattle Grove,7-Eleven,Brand Diesel,199.9,332 Hale Rd,WATTLE GROVE,6107,East/Hills,Metro,
01/06/2022,7-Eleven Wattle Grove,7-Eleven,PULP,224.9,332 Hale Rd,WATTLE GROVE,6107,East/Hills,Metro,
01/06/2022,7-Eleven Wattle Grove,7-Eleven,98 RON,232.9,332 Hale Rd,WATTLE GROVE,6107,East/Hills,Metro,
01/06/2022,Ampol Albany Diesel Stop,Ampol,ULP,192.9,634 Menang Dr,WILLYUNG,6330,Albany,Great Southern,
01/06/2022,Ampol Albany Diesel Stop,Ampol,Brand Diesel,208.9,634 Menang Dr,WILLYUNG,6330,Albany,Great Southern,
01/06/2022,Ampol Albany Diesel Stop,Ampol,Diesel,205.9,634 Menang Dr,WILLYUNG,6330,Albany,Great Southern,
01/06/2022,Ampol Bibra Lake Diesel Stop,Ampol,ULP,219.9,5 Cocos Dr,BIBRA LAKE,6163,South of River,Metro,
01/06/2022,Ampol Bibra Lake Diesel Stop,Ampol,Brand Diesel,202.9,5 Cocos Dr,BIBRA LAKE,6163,South of River,Metro,
01/06/2022,Ampol Bibra Lake Diesel Stop,Ampol,Diesel,199.9,5 Cocos Dr,BIBRA LAKE,6163,South of River,Metro,
01/06/2022,Ampol Bibra Lake Diesel Stop,Ampol,98 RON,241.9,5 Cocos Dr,BIBRA LAKE,6163,South of River,Metro,
01/06/2022,Ampol Bridgetown Diesel Stop,Ampol,ULP,198.9,1 Spencer St,BRIDGETOWN,6255,B-Town/G-Bushes,South-West,
01/06/2022,Ampol Bridgetown Diesel Stop,Ampol,Diesel,210.9,1 Spencer St,BRIDGETOWN,6255,B-Town/G-Bushes,South-West,
01/06/2022,Ampol Carnarvon Diesel Stop,Ampol,Brand Diesel,218.9,1014 North West Coastal Hwy,BROWN RANGE,6701,Carnarvon,Gascoyne,
01/06/2022,Ampol Carnarvon Diesel Stop,Ampol,Diesel,215.9,1014 North West Coastal Hwy,BROWN RANGE,6701,Carnarvon,Gascoyne,
01/06/2022,Ampol Collie,Ampol,ULP,198.9,124 Throssell St,COLLIE,6225,Collie,South-West,
01/06/2022,Ampol Collie,Ampol,Diesel,209.9,124 Throssell St,COLLIE,6225,Collie,South-West,
01/06/2022,Ampol Collie,Ampol,LPG,144.9,124 Throssell St,COLLIE,6225,Collie,South-West,
01/06/2022,Ampol Collie,Ampol,98 RON,216.9,124 Throssell St,COLLIE,6225,Collie,South-West,
01/06/2022,Ampol Fitzroy Crossing Diesel Stop,Ampol,Diesel,230.9,53 Emanuel Way,FITZROY CROSSING,6765,Fitzroy Cross,Kimberley,
01/06/2022,Ampol Foodary Albany York St,Ampol,ULP,192.9,269 York St,ALBANY,6330,Albany,Great Southern,
01/06/2022,Ampol Foodary Albany York St,Ampol,Brand Diesel,208.9,269 York St,ALBANY,6330,Albany,Great Southern,
01/06/2022,Ampol Foodary Albany York St,Ampol,PULP,206.9,269 York St,ALBANY,6330,Albany,Great Southern,
01/06/2022,Ampol Foodary Albany York St,Ampol,LPG,131.9,269 York St,ALBANY,6330,Albany,Great Southern,
01/06/2022,Ampol Foodary Albany York St,Ampol,98 RON,214.9,269 York St,ALBANY,6330,Albany,Great Southern,
01/06/2022,Ampol Foodary Altone Road,Ampol,ULP,219.9,159 Altone Rd,BEECHBORO,6063,North of River,Metro,
01/06/2022,Ampol Foodary Altone Road,Ampol,Brand Diesel,208.9,159 Altone Rd,BEECHBORO,6063,North of River,Metro,
01/06/2022,Ampol Foodary Altone Road,Ampol,98 RON,241.9,159 Altone Rd,BEECHBORO,6063,North of River,Metro,
01/06/2022,Ampol Foodary Applecross,Ampol,ULP,219.9,918 Canning Hwy,APPLECROSS,6153,South of River,Metro,
